SR2_SR4, XXXX-01-01 ,1,1
SR2_SR4, XXXX-02-01 ,1,1
SR2_SR4, XXXX-03-01 ,1,1
SR2_SR4, XXXX-04-01 ,1,1
SR2_SR4, XXXX-05-01 ,1,1
SR2_SR4, XXXX-06-01 ,1,1
SR2_SR4, XXXX-07-01 ,1,1
SR2_SR4, XXXX-08-01 ,1,1
SR2_SR4, XXXX-09-01 ,1,1
SR1_SR2, XXXX-01-01 ,1,1
SR1_SR2, XXXX-02-01 ,1,1
SR1_SR2, XXXX-03-01 ,1,1
SR1_SR2, XXXX-04-01 ,1,1
SR1_SR2, XXXX-05-01 ,1,1
SR1_SR2, XXXX-06-01 ,1,1
SR1_SR2, XXXX-07-01 ,1,1
SR1_SR2, XXXX-08-01 ,1,1
SR1_SR2, XXXX-09-01 ,1,1
J1_WWTP1, XXXX-01-01 ,1,1
J1_WWTP1, XXXX-02-01 ,1,1
J1_WWTP1, XXXX-03-01 ,1,1
J1_WWTP1, XXXX-04-01 ,1,1
J1_WWTP1, XXXX-05-01 ,1,1
J1_WWTP1, XXXX-06-01 ,1,1
J1_WWTP1, XXXX-07-01 ,1,1
J1_WWTP1, XXXX-08-01 ,1,1
J1_WWTP1, XXXX-09-01 ,1,1
GW2_Ag2, XXXX-01-01 ,1,1
GW2_Ag2, XXXX-02-01 ,1,1
GW2_Ag2, XXXX-03-01 ,1,1
GW2_Ag2, XXXX-04-01 ,1,1
GW2_Ag2, XXXX-05-01 ,1,1
GW2_Ag2, XXXX-06-01 ,1,1
GW2_Ag2, XXXX-07-01 ,1,1
GW2_Ag2, XXXX-08-01 ,1,1
GW2_Ag2, XXXX-09-01 ,1,1
GW2_Ag1, XXXX-01-01 ,1,1
GW2_Ag1, XXXX-02-01 ,1,1
GW2_Ag1, XXXX-03-01 ,1,1
GW2_Ag1, XXXX-04-01 ,1,1
GW2_Ag1, XXXX-05-01 ,1,1
GW2_Ag1, XXXX-06-01 ,1,1
GW2_Ag1, XXXX-07-01 ,1,1
GW2_Ag1, XXXX-08-01 ,1,1
GW2_Ag1, XXXX-09-01 ,1,1
Ag1_J2, XXXX-01-01 ,1,0.95
Ag1_J2, XXXX-02-01 ,1,0.95
Ag1_J2, XXXX-03-01 ,1,0.95
Ag1_J2, XXXX-04-01 ,1,0.95
Ag1_J2, XXXX-05-01 ,1,0.95
Ag1_J2, XXXX-06-01 ,1,0.95
Ag1_J2, XXXX-07-01 ,1,0.95
Ag1_J2, XXXX-08-01 ,1,0.95
Ag1_J2, XXXX-09-01 ,1,0.95
WWTP1_J2, XXXX-01-01 ,1,1
WWTP1_J2, XXXX-02-01 ,1,1
WWTP1_J2, XXXX-03-01 ,1,1
WWTP1_J2, XXXX-04-01 ,1,1
WWTP1_J2, XXXX-05-01 ,1,1
WWTP1_J2, XXXX-06-01 ,1,1
WWTP1_J2, XXXX-07-01 ,1,1
WWTP1_J2, XXXX-08-01 ,1,1
WWTP1_J2, XXXX-09-01 ,1,1
Urb1_J1, XXXX-01-01 ,1,1
Urb1_J1, XXXX-02-01 ,1,1
Urb1_J1, XXXX-03-01 ,1,1
Urb1_J1, XXXX-04-01 ,1,1
Urb1_J1, XXXX-05-01 ,1,1
Urb1_J1, XXXX-06-01 ,1,1
Urb1_J1, XXXX-07-01 ,1,1
Urb1_J1, XXXX-08-01 ,1,1
Urb1_J1, XXXX-09-01 ,1,1
Ag2_GW2, XXXX-01-01 ,1,1
Ag2_GW2, XXXX-02-01 ,1,1
Ag2_GW2, XXXX-03-01 ,1,1
Ag2_GW2, XXXX-04-01 ,1,1
Ag2_GW2, XXXX-05-01 ,1,1
Ag2_GW2, XXXX-06-01 ,1,1
Ag2_GW2, XXXX-07-01 ,1,1
Ag2_GW2, XXXX-08-01 ,1,1
Ag2_GW2, XXXX-09-01 ,1,1
Desal1_Urb2, XXXX-01-01 ,1,1
Desal1_Urb2, XXXX-02-01 ,1,1
Desal1_Urb2, XXXX-03-01 ,1,1
Desal1_Urb2, XXXX-04-01 ,1,1
Desal1_Urb2, XXXX-05-01 ,1,1
Desal1_Urb2, XXXX-06-01 ,1,1
Desal1_Urb2, XXXX-07-01 ,1,1
Desal1_Urb2, XXXX-08-01 ,1,1
Desal1_Urb2, XXXX-09-01 ,1,1
SR4_Ag1, XXXX-01-01 ,1,0.95
SR4_Ag1, XXXX-02-01 ,1,0.95
SR4_Ag1, XXXX-03-01 ,1,0.95
SR4_Ag1, XXXX-04-01 ,1,0.95
SR4_Ag1, XXXX-05-01 ,1,0.95
